Ca Ni Sn
Ca Sn Zn
Cd Ga Na
Cd Sn Sr
Ba Cd Sn
Co V Y
Cu Ga Na
Fe Sn Y
Fe Hf Zr
Fe Ni Zn
Fe Sn Zr
Ga In Na
Ga Ir Li
Ga Li Pt
Ga Li Zn
Ga Na Zn
Ga Nb Ti
Ga Sn Ta
Ga Sn Zr
Hf Mn Zr
Hg In K
In Ir Li
In K Na
In Li Pt
Cr Mn Zr
Cr Cu Zr
Cu Pb Y
Mn Ni Sc
Mg Ni Y
Co Pb Y
Bi Co Zr
Bi Ni Zr
Ag Pb Y
Cu Hf Sn
Cu Hf Pb
Au Na Tl
Au Cs Rb
Au Cs Sn
Au Pb Rb
Au Cs Pb
Au K Pb
Al Pt Y
Ga Y Zn
Ca Ga Ir
Na Sn Tl
Au Ga K
Cu Sn Zr
Ag Ga Na
Bi K Sn
Ag Au Sn
Ag Bi Cu
Al Ba Ni
Al Ca Ga
Al Cr Mo
Al Cr V
Al Cu In
Al Cu Pt
Al Cu Sn
Al Mg Mn
Al Mg Ti
Al Ti Zn
Au Co Fe
Au Ga In
Au Cu Sn
Au Ni Sn
Be Cu In
Be Ta Ti
Cd Li Sn
Co Cr Ti
Co Cu Ti
Cr Ga Y
Cr Mn Pt
Cr Mn Ni
Cr Ni V
Cu Ga Zn
Cu Fe Ni
Cu In Pt
Fe Ga Mn
Fe In Mn
Fe In Ni
Fe Ni Sn
Fe Pt Sn
Ga Ir Nb
Ga Mn Nb
Hf W Zr
In Pt Ti
Mo Nb Ta
Mo Nb W
Mo Os W
Nb Ti Zr
Sn Ti V
Hg K Na
Al Ti Zr
Ag Al Mn
Ag In Mg
Ag In Zn
Au Sn Y
In Na Ni
Bi Fe Ti
Bi Co Ti
Bi Ni Ti
Ag Mg Sn
Ca Cd Mg
Cu Fe Sn
Co Cu Sn
Au Li Na
In K Zn
Ga Pt Zr
In K Pb
Ca Sn Sr
Sn Y Zn
Mn Ti Zr
Al Y Zn
In Mn Y
Al Ca Mg
Ca Cu Sn
Ga Pt Y
Co Cr Y
Ag Al Zr
Ag Al Hf
Ga Pt Ti
Au Ga Ti
Au Ga Zr
Au Ga Hf
Al Hf Pt
Ga Hf Pt
Cu Li Mg
Al Ca Sr
Co Ga Mg
Co Nb V
Al In Sr
Ga In Sr
Al Ca In
Ca Ga In
Al Ca Sn
Ca Ga Sn
Al Ca Pb
Ca Ga Pb
Ga Pb Sr
In Pb Sr
Co Y Zn
Cu Ti Zr
Ag Sn Y
Hf Ni Ti
Ga Na Ni
Cu Sn Y
Co In Mn
Ga Mg Y
In Mg Y
Mn Ni Y
Al Ga Na
Cu Mg Y
Au Cd In
Ga Hg Mg
Al Fe Sc
In K Sr
Cd Cs Tl
Cd Rb Tl
Rb Tl Tl
Cs Tl Tl
Cs K Sn
In Na Rb
K Tl Zn
Au In Sr
Al Cu Ir
Bi Co Cr
Mg Mn Ni
Ga K Sn
Al Ba Mg
Al Mg Sr
Al Os Y
Ag In Na
In Li Y
Bi K Pb
In Mg Rb
Ba Hg In
Ag In Sr
In K Mg
Ca Na Sn
Hf Mg Zn
Mg Zn Zr
Mg Ti Zn
Ba In Ir
Al Mg Sc
Au Ca Cd
Ir Li Mg
Cr Ti V
Fe Mn Ti
Au Y Zn
Sn V Y
Bi Cu Zr
Mg Ni Sc
Be Cu Y
Cr Mn Sc
Ga Hf Sn
Ca Mg Zn
Cd Ni Sc
Cr Mo Ta
Al Cr Ta
Fe In Ti
Co In Ti
Cr Fe Sn
Mg Ni Ti
Ni Y Zr
Co In Y
In Mn Ti
Mn Sn Ti
Ag In Zr
Ba Ga Sr
Co Cu Zr
Co Mg Y
Co Cr In
Cr In Ni
Cr Cu In
Au Ga Mg
Pt Sn Sr
Bi K Zn
Al Au Cu
Au Ba Ga
Au Ba Cd
Au Ba Zn
Au Ba Sn
Al Au Sr
Au Mn Y
Ca Li Zn
Au In Sn
Au Ca Sn
Ag Cu Zr
Au Sr Zn
Au Ga Sr
Au Ga Na
Ca Cd Pt
Ba Cd Pt
Cd Pt Sr
Na Sn Zn
Ca Cd Cu
Cu K Sn
Cu Rb Sn
Cs Cu Sn
K Sn Zn
Rb Sn Zn
Cs Sn Zn
Mg Na Pb
Al Ba Pt
Fe Hf Sn
In Ir Sr
Mg Na Sn
Al Ga Mn
Cs Na Sn
Na Sn Sr
Ba Na Sn
Ba Li Sn
Na Rb Sn
K Na Sn
Al Ba Zn
Al Ga Y
Mn Sn Y
Li Sn V
Ca Mn Pb
Ca Fe Pb
Ca Cu Pb
Bi Co Y
Au In K
Ca Ni Zn
Ca Pt Zn
Co Mg Sn
Cs Rb Sn
Al Fe Hf
Cd Ni Y
Bi Cu Ir
Au In Rb
Mg Sc Zn
Au Cs In
In Mg Sr
Ba In Mg
Ba In Zn
In Sr Zn
Au Ca In
Ba Bi Sr
Al Ba Ga
Au K Tl
Au Rb Tl
Fe Ga Y
Au Na Zn
Au Mo Zn
Au Cr Zn
Au Sn Sr
Al Au Ir
Cu Ga Mo
Cr Zn Zr
Mn Zn Zr
Fe Zn Zr
Co Zn Zr
Ga Mg Sc
Co In K
In K Ni
Al Cu Ta
Ba Hg Tl
Ag Ca Sr
Ag Ba Sr
Ag Cu Sr
Ca Sr Zn
Ba Sr Zn
Cd Sr Zn
Au Cd Sr
Ag Ca Zn
Ca Ga Zn
Ca Cd Ga
Ca Hg In
Cd Ga Sr
Ag Ca Cd
Ga Mo Zn
Ga V Zn
Ga Nb Zn
Cu Ga V
Ba Li Na
Cs K Rb
Au Bi Na
Hg Na Pb
Al Ca Pt
Au Cd Na
Cu Na Sn
Au Cs Ga
Ni Sn Zn
Ca In Li
Co K Sn
Ba Ga Hg
Ba Cd Hg
Al Cs Tl
Ba Cd Ga
Ga In K
Sn Sr Tl
Au Bi K
In Pt Sr
Cd Ga Li
Cd K Tl
Mo Sn Zn
Au Ca Pb
Ca Li Pb
Bi Ca K
Cr Nb Ni
Ga Mn Zn
Bi Cs In
Ca Pt Sn
Ca Ir Sn
Ca In Ir
Ir Sn Sr
Ba In Pt
Li Rb Sn
K Li Sn
Bi Ti Zn
Cs K Pb
Cs Na Pb
Cr Ga Zn
Fe Nb Zn
Co Ga Zn
Co In Zn
Ir Mg Sn
In Ir Mg
Cu In Sr
Bi In Na
Bi In K
Ba Bi Na
In Ir Zr
Mg Tl Y
Ag In K
Bi In Sr
Ba In Pb
Ca Co Sn
Ag Bi Ca
Pt Sn Zn
Al Ba Pb
Ba Ga Pb
Co In Sc
Cu Sc Sn
Cu Ga W
Al Ba In
Ba Ga In
Hg K Sn
Pt Sn Y
Bi Sn Sr
Ba Bi Sn
Cs Hg Sn
Hg Rb Sn
Ba Ca Li
Ba In Tl
In Ni Sr
In Ir Sc
In Ir Y
Au Ba Pt
Ba Ca Pb
Ba Pb Sr
Co Cr Nb
Al Ba Ca
Al Ba Sr
Ca Hg Li
Hg Li Sr
Ba Li Sr
K Mg Sn
K Mg Pb
Cd K Na
Ba In Li
Au Ca Pt
Au Pt Sr
Ba Sn Sr
Al Cr Zn
Co Sn Zn
Pt Sc Zn
Ba Hg Zn
Ba Co Sn
Au Ca Zn
Mg Pt Sr
Ag Mg Sr
Hg In Sr
Ir Sn Y
Na Ni Sn
Ba Bi Li
Ga Mo Ta
Cd Co Y
Hg Sn Sr
Ag Ca Pt
Ca Mg Pt
Al Fe Zn
Ga Ir Sr
Al Au Ba
Cu Ga Ta
Al Cr Sc
Al Pt Sc
Cr Ga Hf
Ga Hf V
Cr Ga Zr
Cu Ni Zr
Bi K Mn
Cu Ga Nb
Ca Pb Pt
Al Au Y
Hg Pb Sr
Ba Hg Pb
Al Fe Nb
Co Y Zr
Co Mo Y
Mo Ni Ta
Cu Pb Zr
Pb Sn Zr
Al Pb Zr
Fe Pb Zr
Ni Pb Zr
Ga Pb Zr
Ag Pb Zr
Cd Pb Zr
Co Pb Zr
In Pb Zr
Ag Al Sn
Ag Ca Hg
Ag Cu Ti
Ag Ga Mo
Ag Mn Sn
Ag Mn Zn
Ag Zn Zr
Al Au Ga
Al Au In
Al Ba Co
Al Ca Fe
Al Co W
Al Cr Hf
Al Cu Nb
Al Fe Ta
Al Hf Ir
Al Hf Mn
Al Hf Os
Al Ir Sc
Al Ir Zr
Al K Sn
Al Mg Mo
Al Mg Ta
Al Mg V
Al Mg W
Al Mn Nb
Al Mn Ta
Al Mn Zr
Al Ni Sr
Al Os Sc
Al Os Zr
Al V Zr
Au Ca Hg
Au Fe Sn
Au Ga Mo
Au Ga Nb
Au Ga Ta
Au Ga V
Au Ga Y
Au In Pt
Au In Zn
Au Nb Zn
Au Ni Sc
Au Ni Y
Ba Cu Ga
Ba Sn Sn
Be Co Hf
Be Co Zr
Be Cr Mo
Be Cr Nb
Be Cu Hf
Be Cu Nb
Be Cu Zr
Be Hf Ni
Be Mo Ta
Be Nb Ni
Be Ni Ta
Be Ni Zr
Bi Cs Mn
Bi In In
Bi In Pb
Bi K Mg
Bi Li Y
Bi Mg Sr
Bi Mn Rb
Ca Cd Hg
Ca Co Ga
Ca Cu Hg
Ca Cu Ni
Ca Hg Zn
Ca Mg Pb
Ca Ni Y
Cd K Sn
Cd Pb Sr
Co Cr Fe
Co Cr Ta
Co Cr V
Co Fe Nb
Co Fe Ti
Co Hf Mo
Co Hf Ni
Co Hf W
Co Mn Mo
Co Mn Ti
Co Mo Ta
Co Mo V
Co Ni Ta
Co Ta V
Co Ti Y
Co V W
Cr Cu Ta
Cr Fe Nb
Cr Fe Ti
Cr Fe W
Cr Ga Nb
Cr Ga Ti
Cr Mn Ti
Cr Ni Ta
Cr Ni Y
Cu Ga Hf
Cu Hf Zn
Cu Mn Zn
Cu Mn Zr
Cu Ni Ta
Fe Hf Mo
Fe Hf Ti
Fe Hf V
Fe Hf W
Fe Mn Sn
Fe Mo Ni
Fe Sc Sn
Fe Sc Ti
Fe Ta Ti
Fe Ta W
Fe W Y
Ga Hf Zr
Ga Ir Sc
Ga Ir Sn
Ga Ir Ti
Ga Ir Y
Ga Ir Zr
Ga Mo Sc
Ga Mo Sn
Ga Mo Y
Ga Nb Zr
Ga Os Sc
Ga Os Ti
Ga Os Zr
Ga Pt Sc
Ga Sc Ti
Ga Sc V
Ga Sc Zr
Hf Ir Ni
Hf Ir Sn
Hf Mo Ni
Hf Nb Zr
Hf Ni Os
Hf Ni W
Hf Os W
In Ir Sn
In K Sn
In Li Tl
Ir Os Sn
Ir Os Zr
Ir Pt Zr
Mg Pb Sr
Mo Nb Ni
Mo Ni Ti
Nb Ni V
Nb V Zr
Ni Sc Y
Ni Ta Ti
Ni Ta V
Ni Ti V
Ni Ti Y
Pb Pt Tl
Pb Ti Zr
Sn Ti Zr
Sn Zn Zr
Au Ti Zr
Pt Ti Zr
Fe Nb Ti
Bi Cs Pt
Bi Cs Ni
Al Mo Y
Al W Y
Ca Pb Zn
Be Bi Li
Bi Cd Li
Cr V Zn
Bi Mn Pt
Bi Fe Pt
Bi Co Pt
Bi Ni Pt
